name,order_ID,service_time,order_wt,order_type,delivery_start,delivery_end,address,city,county,lat,lng
NV Mart,59769,50,3767.74,Business,2022-03-17T09:59:00,2022-03-17T17:21:00,"3101 Edgewood Dr, Garland, Texas, 75042",Garland,DALLAS COUNTY,32.9139920105,-96.6759648904
NV Mart,67113,36,9327.67,Restaurant,2022-03-17T12:23:00,2022-03-17T16:31:00,"1861 Valley View Ln, Ste 100, Dallas, Texas, 75234",Dallas,DALLAS COUNTY,32.9211868685,-96.9168761265
NV Mart,98210,45,2301.02,Retailer,2022-03-17T13:44:00,2022-03-17T16:40:00,"300 Dobbs Rd, Denton, Texas, 76208",Denton,DENTON COUNTY,33.144497491,-97.0365690333
NV Mart,20545,21,9064.51,Restaurant,2022-03-17T12:14:00,2022-03-17T17:26:00,"728 Comal Ave, Fort Worth, Texas, 76108",Fort Worth,TARRANT COUNTY,32.7715812124,-97.4667271308
NV Mart,98028,66,10321.65,Restaurant,2022-03-17T09:57:00,2022-03-17T17:53:00,"9560 Highfield Dr, Dallas, Texas, 75227",Dallas,DALLAS COUNTY,32.7554279858,-96.657853274
NV Mart,71545,44,4886.2,Restaurant,2022-03-17T12:38:00,2022-03-17T17:07:00,"2101 Overbrook Dr, Arlington, Texas, 76014",Arlington,TARRANT COUNTY,32.6952474717,-97.0752680288
NV Mart,84587,54,8437.15,Retailer,2022-03-17T10:31:00,2022-03-17T17:53:00,"1101 W McDonwell School Rd, Colleyville, Texas, 76034",Colleyville,TARRANT COUNTY,32.9037840259,-97.1839571731
NV Mart,15430,56,871.2,Business,2022-03-17T13:59:00,2022-03-17T16:25:00,"10400 Rylie Rd, Dallas, Texas, 75217",Dallas,DALLAS COUNTY,32.6904624946,-96.6416140071
NV Mart,10800,28,9952.63,Retailer,2022-03-17T09:43:00,2022-03-17T17:42:00,"601 S Mill St, Lewisville, Texas, 75057",Lewisville,DENTON COUNTY,33.041649234,-96.993690318
NV Mart,89964,54,5992.74,Business,2022-03-17T12:08:00,2022-03-17T17:07:00,"300 E Church St, Grand Prairie, Texas, 75050",Grand Prairie,DALLAS COUNTY,32.7469511157,-97.0008884449
NV Mart,34977,46,10906.93,Restaurant,2022-03-17T13:46:00,2022-03-17T16:08:00,"12800 Abrams Rd, Dallas, Texas, 75243",Dallas,DALLAS COUNTY,32.9218839914,-96.7291530113
NV Mart,12910,30,6286.82,Restaurant,2022-03-17T13:21:00,2022-03-17T16:58:00,"Highway 114, Justin, Texas, 76247",Justin,DENTON COUNTY,33.0319550641,-97.3164881733
NV Mart,42483,74,11621.07,Retailer,2022-03-17T10:26:00,2022-03-17T17:31:00,"306 Airport Fwy, Euless, Texas, 76039",Euless,TARRANT COUNTY,32.8386185932,-97.0866757586
NV Mart,86681,60,2326.74,Business,2022-03-17T09:39:00,2022-03-17T16:31:00,"2221 Lucas Dr, Dallas, Texas, 75219",Dallas,DALLAS COUNTY,32.8082522484,-96.8262463793
NV Mart,29059,46,6044.04,Restaurant,2022-03-17T09:36:00,2022-03-17T17:08:00,"3601 Mitchell Blvd, Fort Worth, Texas, 76105",Fort Worth,TARRANT COUNTY,32.7092336829,-97.2888178831
NV Mart,57471,39,11909.05,Business,2022-03-17T11:03:00,2022-03-17T17:07:00,"1 Bulldog Dr, Venus, Texas, 76084",Venus,JOHNSON COUNTY,32.4275966652,-97.1026063604
NV Mart,11471,23,7809.67,Business,2022-03-17T10:42:00,2022-03-17T16:24:00,"1100 Eldorado Pkwy, Mckinney, Texas, 75069",Mckinney,COLLIN COUNTY,33.179102304,-96.6329985841
NV Mart,56370,28,10493.59,Restaurant,2022-03-17T12:17:00,2022-03-17T17:24:00,"1400 Malone St, Denton, Texas, 76201",Denton,DENTON COUNTY,33.2283790099,-97.1467840193
NV Mart,37588,35,8466.62,Retailer,2022-03-17T11:57:00,2022-03-17T17:04:00,"4030 Calculus Rd, Dallas, Texas, 75244",Dallas,DALLAS COUNTY,32.9177163756,-96.8450202244
NV Mart,28403,51,6331.64,Business,2022-03-17T12:39:00,2022-03-17T17:12:00,"1301 N Day Miar Rd, Mansfield, Texas, 76063",Mansfield,TARRANT COUNTY,32.5817132939,-97.0592772016
NV Mart,46043,22,508.24,Retailer,2022-03-17T13:23:00,2022-03-17T16:05:00,"520 S I-45, Wilmer, Texas, 75172",Wilmer,DALLAS COUNTY,32.5914043387,-96.6786100822
NV Mart,70000,58,4340.87,Business,2022-03-17T12:52:00,2022-03-17T16:14:00,"300 E Church St, Grand Prairie, Texas, 75050",Grand Prairie,DALLAS COUNTY,32.7469511157,-97.0008884449
NV Mart,39205,26,9733.32,Restaurant,2022-03-17T11:24:00,2022-03-17T17:31:00,"24406 Franz Rd, Katy, Texas, 77493",Katy,DALLAS COUNTY,29.8018274874,-95.7942206952
NV Mart,15038,29,1462.65,Business,2022-03-17T12:05:00,2022-03-17T17:56:00,"601 E Main St, Allen, Texas, 75002",Allen,COLLIN COUNTY,33.1005874244,-96.6582538451
NV Mart,85671,68,7213.85,Business,2022-03-17T12:37:00,2022-03-17T16:27:00,"401 Bruce Rd, Godley, Texas, 76044",Godley,JOHNSON COUNTY,32.4533258499,-97.5295658477
NV Mart,30927,52,2021.13,Restaurant,2022-03-17T12:53:00,2022-03-17T17:11:00,"6125 E Belknap St, Haltom City, Texas, 76117",Haltom City,TARRANT COUNTY,32.8061032541,-97.2520147065
NV Mart,13427,28,5139.45,Retailer,2022-03-17T11:54:00,2022-03-17T17:00:00,"4109 Creek Valley Blvd, Carrollton, Texas, 75010",Carrollton,DENTON COUNTY,33.0222418173,-96.9247674369
NV Mart,61144,26,9603.65,Restaurant,2022-03-17T09:33:00,2022-03-17T17:42:00,"200 Clary Dr, Mesquite, Texas, 75149",Mesquite,DALLAS COUNTY,32.7698275052,-96.6360915819
NV Mart,32913,27,4098.64,Business,2022-03-17T10:57:00,2022-03-17T16:27:00,"1600 E Spring Valley Rd, Richardson, Texas, 75081",Richardson,DALLAS COUNTY,32.9360929937,-96.6932969897
NV Mart,11065,71,7011.86,Business,2022-03-17T09:40:00,2022-03-17T16:29:00,"2613 Roosevelt Ave, Fort Worth, Texas, 76164",Fort Worth,TARRANT COUNTY,32.7928750183,-97.3684096697
NV Mart,37119,68,11684.83,Business,2022-03-17T13:32:00,2022-03-17T16:57:00,"2939 Saint Rita Dr, Dallas, Texas, 75233",Dallas,DALLAS COUNTY,32.710392984,-96.8659074497
NV Mart,71216,74,932.8,Retailer,2022-03-17T10:04:00,2022-03-17T16:22:00,"12400 Josey Ln, Dallas, Texas, 75234",Dallas,DALLAS COUNTY,32.9169499841,-96.8816324868
NV Mart,23879,22,1255.55,Business,2022-03-17T12:47:00,2022-03-17T17:29:00,"Parkdale Dr, Melissa, Texas, 75454",Melissa,COLLIN COUNTY,33.2538968426,-96.5963821334
NV Mart,16765,40,7310.05,Business,2022-03-17T13:43:00,2022-03-17T16:12:00,"2727 Military Pkwy, Mesquite, Texas, 75149",Mesquite,DALLAS COUNTY,32.7684775194,-96.6420959666
NV Mart,12147,65,4589.22,Business,2022-03-17T13:47:00,2022-03-17T16:19:00,"6201 Danridge Rd, Rowlett, Texas, 75089",Rowlett,DALLAS COUNTY,32.918023368,-96.5316201781
NV Mart,82039,67,4752.63,Business,2022-03-17T13:07:00,2022-03-17T17:24:00,"1220 W Walnut St, Garland, Texas, 75040",Garland,DALLAS COUNTY,32.9162547472,-96.6449549499
NV Mart,81549,45,4814.26,Restaurant,2022-03-17T10:27:00,2022-03-17T16:04:00,"1303 N Elm St, Denton, Texas, 76201",Denton,DENTON COUNTY,33.2253279971,-97.1335975254
NV Mart,61819,38,5046.27,Retailer,2022-03-17T12:58:00,2022-03-17T17:56:00,"3300 Pimlico Dr, Arlington, Texas, 76017",Arlington,TARRANT COUNTY,32.6697244508,-97.161729707
NV Mart,20070,73,2868.07,Retailer,2022-03-17T11:08:00,2022-03-17T16:36:00,"1212 Hyde Park Blvd, Cleburne, Texas, 76033",Cleburne,JOHNSON COUNTY,32.3199791472,-97.4078415788
NV Mart,11813,51,8316.38,Business,2022-03-17T09:06:00,2022-03-17T17:47:00,"N Josey Ln, The Colony, Texas, 75056",The Colony,DENTON COUNTY,33.0649092039,-96.8883219101
NV Mart,25379,38,8914.97,Business,2022-03-17T11:36:00,2022-03-17T16:30:00,"600 SE Green Oaks Blvd, Arlington, Texas, 76018",Arlington,TARRANT COUNTY,32.6562316402,-97.1035702792
NV Mart,82482,47,8463.3,Business,2022-03-17T09:08:00,2022-03-17T17:55:00,"15601 Christopher Ln, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.1706324747,-96.7379570272
NV Mart,79792,64,2189.59,Business,2022-03-17T11:13:00,2022-03-17T17:54:00,"4500 Quincy Ln, Plano, Texas, 75024",Plano,COLLIN COUNTY,33.0788924606,-96.7864693873
NV Mart,12116,58,9974.73,Restaurant,2022-03-17T11:59:00,2022-03-17T17:03:00,"1025 High Point Rd, Arlington, Texas, 76015",Arlington,TARRANT COUNTY,32.6849191229,-97.1251012092
NV Mart,62907,72,7113.74,Retailer,2022-03-17T11:13:00,2022-03-17T16:20:00,"1324 Kings Hwy, Haltom City, Texas, 76117",Haltom City,TARRANT COUNTY,32.7806480009,-97.2874125733
NV Mart,28110,24,1602.03,Retailer,2022-03-17T11:53:00,2022-03-17T16:38:00,"3030 Stag Rd, Dallas, Texas, 75241",Dallas,DALLAS COUNTY,32.6935277985,-96.7658428646
NV Mart,25791,21,6418.1,Retailer,2022-03-17T09:05:00,2022-03-17T16:51:00,"633 French Settlement Rd, Little Elm, Texas, 75068",Little Elm,DENTON COUNTY,33.1609746637,-96.9711955409
NV Mart,66156,30,5991.93,Restaurant,2022-03-17T12:11:00,2022-03-17T17:14:00,"2001 Van Buren Dr, Arlington, Texas, 76011",Arlington,TARRANT COUNTY,32.7642589914,-97.1090025069
NV Mart,87713,32,4203.45,Retailer,2022-03-17T11:56:00,2022-03-17T17:31:00,"901 W Yellowjacket Ln, Rockwall, Texas, 75087",Rockwall,ROCKWALL COUNTY,32.9060024642,-96.4591020888
NV Mart,37927,47,1987.69,Restaurant,2022-03-17T12:55:00,2022-03-17T17:29:00,"3411 Peters Colony Rd, Flower Mound, Texas, 75022",Flower Mound,DENTON COUNTY,33.0340525056,-97.0818059971
NV Mart,77132,34,11589.42,Restaurant,2022-03-17T09:31:00,2022-03-17T16:05:00,"602 E 2nd St, Lancaster, Texas, 75146",Lancaster,DALLAS COUNTY,32.5934922568,-96.7497595012
NV Mart,47496,60,10511.38,Retailer,2022-03-17T10:55:00,2022-03-17T16:59:00,"1850 Barron Ln, Fort Worth, Texas, 76112",Fort Worth,TARRANT COUNTY,32.7519653797,-97.2074200479
NV Mart,21888,70,11272.09,Restaurant,2022-03-17T11:32:00,2022-03-17T17:10:00,"601 Villa Paloma Blvd, Little Elm, Texas, 75068",Little Elm,DENTON COUNTY,33.214360654,-96.9304024228
NV Mart,91369,53,9525.52,Business,2022-03-17T11:48:00,2022-03-17T17:44:00,"815 W Sherman Dr, Aubrey, Texas, 76227",Aubrey,DENTON COUNTY,33.304419845,-96.994794047
NV Mart,65021,38,2090.69,Business,2022-03-17T10:05:00,2022-03-17T17:46:00,"9400 N Central Expy, Dallas, Texas, 75231",Dallas,DALLAS COUNTY,32.8766485364,-96.7696420461
NV Mart,92825,66,3414.71,Business,2022-03-17T13:22:00,2022-03-17T17:49:00,"1114 W FM 1382, Cedar Hill, Texas, 75104",Cedar Hill,TARRANT COUNTY,32.6029190061,-96.9648699821
NV Mart,32300,40,6457.58,Retailer,2022-03-17T11:49:00,2022-03-17T17:14:00,"210 S Woodrow Ln, Denton, Texas, 76205",Denton,DENTON COUNTY,33.2120500147,-97.1120175613
NV Mart,97532,44,2990.03,Restaurant,2022-03-17T13:51:00,2022-03-17T17:22:00,"1351 N Hardin Blvd, Mckinney, Texas, 75071",Mckinney,COLLIN COUNTY,33.2106030049,-96.664556701
NV Mart,11331,41,4457.9,Restaurant,2022-03-17T09:08:00,2022-03-17T17:52:00,"10301 Walnut Hill Ln, Dallas, Texas, 75238",Dallas,DALLAS COUNTY,32.879127322,-96.7064818991
NV Mart,86887,72,10597.39,Restaurant,2022-03-17T10:38:00,2022-03-17T16:37:00,"120 Natches Trce, Coppell, Texas, 75019",Coppell,DALLAS COUNTY,32.9840922556,-96.9882728425
NV Mart,69040,60,8397.16,Business,2022-03-17T12:51:00,2022-03-17T17:37:00,"7300 John T White Rd, Fort Worth, Texas, 76120",Fort Worth,TARRANT COUNTY,32.7656298935,-97.1980564563
NV Mart,50003,47,5719.09,Restaurant,2022-03-17T12:47:00,2022-03-17T17:28:00,"4600 Bryan St, Dallas, Texas, 75204",Dallas,DALLAS COUNTY,32.8021188745,-96.7755356975
NV Mart,43096,71,10244.7,Retailer,2022-03-17T10:19:00,2022-03-17T17:27:00,"1811 Gross Rd, Dallas, Texas, 75228",Dallas,DALLAS COUNTY,32.8150175339,-96.6835220143
NV Mart,58944,66,609.62,Business,2022-03-17T13:15:00,2022-03-17T16:40:00,"304 N 3rd St, Krum, Texas, 76249",Krum,DENTON COUNTY,33.2645019532,-97.2398482902
NV Mart,67297,62,11496.61,Restaurant,2022-03-17T09:24:00,2022-03-17T16:52:00,"2700 Yucca Ave, Fort Worth, Texas, 76111",Fort Worth,TARRANT COUNTY,32.7809225082,-97.3064939758
NV Mart,18315,37,8255.24,Restaurant,2022-03-17T10:15:00,2022-03-17T16:38:00,"724 Green Cove Ln, Dallas, Texas, 75232",Dallas,DALLAS COUNTY,32.6848450688,-96.8338083647
NV Mart,22922,53,9012.35,Retailer,2022-03-17T10:48:00,2022-03-17T16:07:00,"4201 Faithon P Lucas Sr Blvd, Mesquite, Texas, 75181",Mesquite,DALLAS COUNTY,32.7200888412,-96.5772162559
NV Mart,20640,38,4868.49,Business,2022-03-17T13:06:00,2022-03-17T16:11:00,"1673 Terre Colony Ct, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7718440689,-96.8681668755
NV Mart,28298,42,10935.67,Business,2022-03-17T12:35:00,2022-03-17T17:28:00,"4600 Alta Vista Rd, Keller, Texas, 76244",Keller,TARRANT COUNTY,32.9181013223,-97.2868076513
NV Mart,16845,29,3559.25,Restaurant,2022-03-17T13:46:00,2022-03-17T16:57:00,"1400 FM-1777, Royse City, Texas, 75189",Royse City,ROCKWALL COUNTY,33.0462215232,-96.3087076731
NV Mart,89139,30,4265.36,Business,2022-03-17T12:35:00,2022-03-17T16:57:00,"3700 Mighty Mite Dr, Fort Worth, Texas, 76105",Fort Worth,DALLAS COUNTY,32.7102604242,-97.2822193137
NV Mart,21064,54,4146.12,Restaurant,2022-03-17T12:40:00,2022-03-17T17:33:00,"1620 Willis Ln, Keller, Texas, 76248",Keller,TARRANT COUNTY,32.9059631531,-97.2469745005
NV Mart,73918,31,7857.48,Retailer,2022-03-17T09:14:00,2022-03-17T17:18:00,"2001 Kelly Blvd, Carrollton, Texas, 75006",Carrollton,DALLAS COUNTY,32.9652344403,-96.8780169528
NV Mart,48645,58,8487.99,Restaurant,2022-03-17T12:21:00,2022-03-17T16:16:00,"2201 W Spring Creek Pkwy, Plano, Texas, 75023",Plano,COLLIN COUNTY,33.0580242502,-96.7385975413
NV Mart,54270,30,4059.66,Business,2022-03-17T11:19:00,2022-03-17T16:20:00,"8915 S Hampton Rd, Dallas, Texas, 75232",Dallas,DALLAS COUNTY,32.6395889943,-96.8572275698
NV Mart,82950,24,984.49,Retailer,2022-03-17T11:14:00,2022-03-17T17:04:00,"6805 Telephone Rd, Fort Worth, Texas, 76135",Fort Worth,TARRANT COUNTY,32.8120840773,-97.4386166583
NV Mart,32284,45,1767.7,Retailer,2022-03-17T09:14:00,2022-03-17T16:48:00,"9229 Meadowknoll Dr, Dallas, Texas, 75243",Dallas,DALLAS COUNTY,32.9028299977,-96.7326974667
NV Mart,22350,42,4718.85,Business,2022-03-17T13:01:00,2022-03-17T16:59:00,"3025 Limestone Hill Ln, Rockwall, Texas, 75032",Rockwall,ROCKWALL COUNTY,32.8922365293,-96.4347935638
NV Mart,73858,22,2532.02,Retailer,2022-03-17T10:59:00,2022-03-17T17:31:00,"218 N Broad St, Cedar Hill, Texas, 75104",Cedar Hill,DALLAS COUNTY,32.5919390929,-96.9570839462
NV Mart,89036,67,1544.43,Business,2022-03-17T09:43:00,2022-03-17T17:43:00,"5201 FM 663, Midlothian, Texas, 76065",Midlothian,ELLIS COUNTY,32.4277119164,-96.9999127914
NV Mart,76043,56,7851.11,Business,2022-03-17T11:48:00,2022-03-17T17:18:00,"3100 Daniel Dr, Arlington, Texas, 76014",Arlington,TARRANT COUNTY,32.6941703133,-97.0910176249
NV Mart,62554,32,3070.4,Business,2022-03-17T09:50:00,2022-03-17T16:52:00,"100 W Kennedale Pkwy, Kennedale, Texas, 76060",Kennedale,TARRANT COUNTY,32.6478379605,-97.222556424
NV Mart,29147,58,4682.22,Retailer,2022-03-17T13:04:00,2022-03-17T16:13:00,"3229 Lincoln Ave, Fort Worth, Texas, 76106",Fort Worth,TARRANT COUNTY,32.8040538788,-97.3609230376
NV Mart,44422,28,8732.49,Business,2022-03-17T13:02:00,2022-03-17T16:14:00,"605 W Cockrell St, Celeste, Texas, 75423",Celeste,HUNT COUNTY,33.2929407867,-96.2007813883
NV Mart,56415,25,9031.27,Business,2022-03-17T11:41:00,2022-03-17T16:44:00,"3100 Lynnwood Dr, Arlington, Texas, 76013",Arlington,TARRANT COUNTY,32.7236913344,-97.1574483147
NV Mart,19984,56,3409.03,Business,2022-03-17T10:06:00,2022-03-17T17:28:00,"1201 E 8th St, Dallas, Texas, 75203",Dallas,DALLAS COUNTY,32.7512574442,-96.8070710156
NV Mart,66665,54,10042.86,Retailer,2022-03-17T09:24:00,2022-03-17T17:52:00,"3033 Merrell Rd, Dallas, Texas, 75229",Dallas,DALLAS COUNTY,32.8878874531,-96.8745230403
NV Mart,84968,51,11531.84,Restaurant,2022-03-17T13:42:00,2022-03-17T16:07:00,"1050 S Carroll Ave, Southlake, Texas, 76092",Southlake,TARRANT COUNTY,32.9281055848,-97.1312715472
NV Mart,91804,63,740.59,Retailer,2022-03-17T11:17:00,2022-03-17T16:02:00,"10117 Westpark Dr, Fort Worth, Texas, 76126",Fort Worth,TARRANT COUNTY,32.6662511158,-97.4863230146
NV Mart,13121,73,4903.67,Restaurant,2022-03-17T09:58:00,2022-03-17T17:23:00,"1705 W Continental Blvd, Southlake, Texas, 76092",Southlake,TARRANT COUNTY,32.9268870237,-97.1783404598
NV Mart,67565,51,2710.01,Restaurant,2022-03-17T11:28:00,2022-03-17T16:33:00,"5730 Wilford Dr, Mckinney, Texas, 75070",Mckinney,COLLIN COUNTY,33.1521575028,-96.6906459614
NV Mart,19880,54,6859.4,Business,2022-03-17T12:16:00,2022-03-17T17:54:00,"4518 Pomona Rd, Dallas, Texas, 75209",Dallas,DALLAS COUNTY,32.8554188101,-96.8316801157
NV Mart,73998,39,4701.08,Restaurant,2022-03-17T13:28:00,2022-03-17T16:02:00,"2300 Oakmont Dr, Denton, Texas, 76210",Denton,DENTON COUNTY,33.147924013,-97.0853225408
NV Mart,61024,51,5875.47,Restaurant,2022-03-17T13:46:00,2022-03-17T16:33:00,"6631 FM 1387, Midlothian, Texas, 76065",Midlothian,ELLIS COUNTY,32.4856653588,-96.9100521677
NV Mart,57749,30,10878.29,Restaurant,2022-03-17T10:15:00,2022-03-17T17:26:00,"309 N Pearson St, Godley, Texas, 76044",Godley,JOHNSON COUNTY,32.4524617067,-97.5301876094
NV Mart,90706,49,1564.24,Retailer,2022-03-17T09:02:00,2022-03-17T17:38:00,"510 S Birmingham St, Wylie, Texas, 75098",Wylie,COLLIN COUNTY,33.0075376122,-96.5417863785
NV Mart,56948,73,9108.67,Business,2022-03-17T12:41:00,2022-03-17T17:15:00,"615 N FM 1138, Nevada, Texas, 75173",Nevada,COLLIN COUNTY,33.0630975603,-96.3650364319
NV Mart,77213,66,4304.23,Business,2022-03-17T12:27:00,2022-03-17T16:35:00,"800 Mack Dr, Denton, Texas, 76209",Denton,DENTON COUNTY,33.2200339871,-97.1058821758
NV Mart,34038,36,11201.31,Restaurant,2022-03-17T12:46:00,2022-03-17T16:58:00,"3001 E Broad St, Mansfield, Texas, 76063",Mansfield,TARRANT COUNTY,32.5732936722,-97.0891340436
NV Mart,25226,69,7667.46,Retailer,2022-03-17T11:41:00,2022-03-17T16:08:00,"415 Hagg Dr, Fort Worth, Texas, 76114",Fort Worth,TARRANT COUNTY,32.7661320114,-97.3915975342
NV Mart,42480,37,4588.84,Retailer,2022-03-17T09:53:00,2022-03-17T17:16:00,"5401 Wall Price Rd, Keller, Texas, 76248",Keller,TARRANT COUNTY,32.9167573315,-97.2593264322
NV Mart,72240,47,3489.01,Business,2022-03-17T12:46:00,2022-03-17T17:52:00,"600 Mabel Ave, Princeton, Texas, 75407",Princeton,COLLIN COUNTY,33.1785344858,-96.4916811694
NV Mart,13394,35,8191.75,Retailer,2022-03-17T11:24:00,2022-03-17T17:05:00,"201 N Forest Hill Dr, Fort Worth, Texas, 76140",Fort Worth,TARRANT COUNTY,32.6338000328,-97.2699939726
NV Mart,94925,37,10666.86,Restaurant,2022-03-17T09:10:00,2022-03-17T17:02:00,"1500 Heritage Blvd, Red Oak, Texas, 75154",Red Oak,DALLAS COUNTY,32.5638902665,-96.8631954849
NV Mart,64200,31,4026.03,Business,2022-03-17T13:57:00,2022-03-17T16:19:00,"3207 Hollis St, Fort Worth, Texas, 76111",Fort Worth,TARRANT COUNTY,32.791607465,-97.3000180336
NV Mart,25374,51,11788.07,Retailer,2022-03-17T12:17:00,2022-03-17T17:39:00,"750 Punk Carter Pkwy, Celina, Texas, 75009",Celina,COLLIN COUNTY,33.2840006069,-96.7760855503
NV Mart,94971,49,10889.23,Business,2022-03-17T12:42:00,2022-03-17T17:42:00,"Freeman Way, Prosper, Texas, 75078",Prosper,COLLIN COUNTY,33.2392528925,-96.8647694702
NV Mart,40109,56,11835.57,Business,2022-03-17T11:46:00,2022-03-17T16:46:00,"1320 E Hidden Creek Pkwy, Burleson, Texas, 76028",Burleson,JOHNSON COUNTY,32.5244369835,-97.2877689718
NV Mart,30385,37,5790.01,Restaurant,2022-03-17T12:08:00,2022-03-17T16:13:00,"7900 Hume Dr, Dallas, Texas, 75227",Dallas,DALLAS COUNTY,32.758027214,-96.6859206635
NV Mart,68359,68,5739.99,Business,2022-03-17T12:23:00,2022-03-17T16:26:00,"5300 Buchanan St, Fort Worth, Texas, 76114",Fort Worth,TARRANT COUNTY,32.8034574645,-97.4000260408
NV Mart,33568,51,4157.5,Business,2022-03-17T11:27:00,2022-03-17T17:09:00,"400 High School Dr, Lewisville, Texas, 75057",Lewisville,DENTON COUNTY,33.0400724723,-96.9989200388
NV Mart,56198,65,8669.26,Business,2022-03-17T11:26:00,2022-03-17T17:21:00,"100 W Oakdale Rd, Irving, Texas, 75060",Irving,DALLAS COUNTY,32.7938525159,-96.9468395025
NV Mart,90337,72,7342.61,Restaurant,2022-03-17T10:27:00,2022-03-17T16:25:00,"7701 Prescott Dr, Plano, Texas, 75025",Plano,COLLIN COUNTY,33.0821684017,-96.7231085695
NV Mart,44646,68,1959.68,Restaurant,2022-03-17T13:17:00,2022-03-17T17:47:00,"7500 Marchman Way, Plano, Texas, 75025",Plano,COLLIN COUNTY,33.0800168091,-96.7570240967
NV Mart,20959,40,8745.4,Business,2022-03-17T10:09:00,2022-03-17T16:32:00,"1520 N Walnut Creek Dr, Mansfield, Texas, 76063",Mansfield,TARRANT COUNTY,32.5942459994,-97.1309040008
NV Mart,68039,38,11631.11,Restaurant,2022-03-17T13:18:00,2022-03-17T17:55:00,"321 Zebra Pkwy, Grandview, Texas, 76050",Grandview,JOHNSON COUNTY,32.2585586562,-97.177870235
NV Mart,47632,68,7997.1,Restaurant,2022-03-17T13:13:00,2022-03-17T17:05:00,"113 Samuel Blvd, Coppell, Texas, 75019",Coppell,DALLAS COUNTY,32.9720920105,-96.9724264354
NV Mart,96771,69,7804.68,Retailer,2022-03-17T10:34:00,2022-03-17T17:55:00,"2525 Frankford Rd, Dallas, Texas, 75287",Dallas,DALLAS COUNTY,32.9970007217,-96.8698360477
NV Mart,72243,41,2513.11,Retailer,2022-03-17T10:32:00,2022-03-17T17:51:00,"710 E Pecan St, Celina, Texas, 75009",Celina,COLLIN COUNTY,33.3236865296,-96.7768048014
NV Mart,64803,22,7188.7,Retailer,2022-03-17T10:18:00,2022-03-17T16:27:00,"601 S Sherley Ave, Anna, Texas, 75409",Anna,COLLIN COUNTY,33.3444805614,-96.5486014075
NV Mart,39859,39,9703.84,Restaurant,2022-03-17T10:25:00,2022-03-17T17:31:00,"3131 Sanguinet St, Fort Worth, Texas, 76107",Fort Worth,JOHNSON COUNTY,32.729935014,-97.3914024874
NV Mart,82251,73,3020.1,Retailer,2022-03-17T11:54:00,2022-03-17T16:01:00,"301 Brazos Blvd, Lewisville, Texas, 75077",Lewisville,DENTON COUNTY,33.0828301111,-97.0438489677
NV Mart,29955,43,5096.19,Business,2022-03-17T13:02:00,2022-03-17T16:01:00,"719 N Montclair Ave, Dallas, Texas, 75208",Dallas,DALLAS COUNTY,32.7516596917,-96.8464973927
NV Mart,38642,52,11210.14,Business,2022-03-17T10:14:00,2022-03-17T16:09:00,"636 Stevenson Dr, Rockwall, Texas, 75087",Rockwall,ROCKWALL COUNTY,32.9472900009,-96.3927119674
NV Mart,52883,67,2340.45,Restaurant,2022-03-17T13:42:00,2022-03-17T17:14:00,"5520 Langdon Rd, Dallas, Texas, 75241",Dallas,DALLAS COUNTY,32.654077994,-96.7308500115
NV Mart,73174,40,11688.17,Business,2022-03-17T09:13:00,2022-03-17T17:06:00,"3909 Wilkie Way, Fort Worth, Texas, 76133",Fort Worth,TARRANT COUNTY,32.6600399998,-97.3794620472
NV Mart,36717,49,9148.19,Restaurant,2022-03-17T13:33:00,2022-03-17T17:04:00,"900 S Greenville Ave, Richardson, Texas, 75081",Richardson,DALLAS COUNTY,32.9368466944,-96.7346453372
NV Mart,58857,31,6685.81,Retailer,2022-03-17T10:50:00,2022-03-17T16:34:00,"1200 N Cooper St, Arlington, Texas, 76011",Arlington,TARRANT COUNTY,32.7525550885,-97.1139410404
NV Mart,12043,32,10440.03,Business,2022-03-17T13:57:00,2022-03-17T16:33:00,"9400 N Central Expy, Dallas, Texas, 75231",Dallas,DALLAS COUNTY,32.8766485364,-96.7696420461
NV Mart,54233,66,11146.15,Restaurant,2022-03-17T09:06:00,2022-03-17T17:36:00,"1125 Beverly Dr, Garland, Texas, 75040",Garland,DALLAS COUNTY,32.8966124276,-96.6159758608
NV Mart,69393,47,4580.43,Business,2022-03-17T12:18:00,2022-03-17T17:44:00,"301 N 5th St, Princeton, Texas, 75407",Princeton,COLLIN COUNTY,33.1768450156,-96.495267235
NV Mart,76625,72,4361.1,Retailer,2022-03-17T12:49:00,2022-03-17T17:40:00,"Fort Worth, Texas, 76107",Fort Worth,TARRANT COUNTY,32.754185,-97.361235
NV Mart,64349,60,8008.51,Retailer,2022-03-17T12:57:00,2022-03-17T16:31:00,"902 Phillips St, Cleburne, Texas, 76033",Cleburne,JOHNSON COUNTY,32.3592592181,-97.4061598337
NV Mart,16106,24,9009.67,Restaurant,2022-03-17T09:06:00,2022-03-17T17:47:00,"499 State Highway 78 N, Farmersville, Texas, 75442",Farmersville,COLLIN COUNTY,33.1686163336,-96.3683050388
NV Mart,13711,31,711.78,Business,2022-03-17T13:55:00,2022-03-17T17:59:00,"3001 Forest Park Blvd, Fort Worth, Texas, 76110",Fort Worth,TARRANT COUNTY,32.7076053725,-97.3523070278
